"","book_id","title","author","no_of_copies_sold","price","year","ranks","ratings","genre"
"1077",14789,"Harry Potter and the Cursed Child, Parts 1 & 2, Special Rehearsal Edition Script","J.K. Rowling",43339,11.46,2016,1,4.3,"Fiction"
"1078",14792,"The Harbinger: The Ancient Mystery that Holds the Secret of America's Future","Jonathan Cahn",19005,9.49,2012,25,4.7,"Fiction"
"1079",14793,"Bared to You","Sylvia Day",14707,8.78,2012,62,4.4,"Fiction"
"1080",14796,"Life Code: The New Rules for Winning in the Real World","Phil McGraw",3901,15.59,2013,98,4.4,"Non Fiction"
"1081",14801,"One Thousand Gifts: A Dare to Live Fully Right Where You Are","Ann Voskamp",4514,17.12,2011,34,4.6,"Non Fiction"
"1082",14809,"The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book)","Don Miguel Ruiz",86676,7.74,2015,34,4.7,"Non Fiction"
"1083",14814,"Inferno","Dan Brown",35546,13.59,2013,6,4.2,"Fiction"
"1084",14817,"Divergent","Veronica Roth",9701,8,2014,12,4.7,"Fiction"
"1085",14822,"A Game of Thrones / A Clash of Kings / A Storm of Swords / A Feast of Crows / A Dance with Dragons","George R. R. Martin",33321,25.64,2015,97,4.7,"Fiction"
"1086",14825,"The Giver (Giver Quartet, 1)","Lois Lowry",26262,8.48,2016,95,4.7,"Fiction"
"1087",14832,"StrengthsFinder 2.0","Gallup",7082,18.29,2018,77,4.1,"Non Fiction"
"1088",14836,"Water for Elephants: A Novel","Sara Gruen",4923,11.28,2011,31,4.5,"Fiction"
"1089",14839,"What to Expect When You're Expecting","Heidi Murkoff",29389,12.7,2019,62,4.8,"Non Fiction"
"1090",14841,"The Glass Castle: A Memoir (book)","Jeannette Walls",19006,12.06,2011,66,4.6,"Non Fiction"
"1091",14847,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brené Brown",11620,9.87,2017,92,4.8,"Non Fiction"
"1092",14849,"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back","Todd Burpo",17368,10.24,2014,62,4.7,"Non Fiction"
"1093",14854,"If Animals Kissed Good Night","Ann Whitford Paul",69538,4.14,2017,38,4.8,"Fiction"
"1094",14855,"Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids)","M Prefontaine",28840,5.99,2019,14,4.6,"Non Fiction"
"1095",14862,"Fahrenheit 451","Ray Bradbury",34955,8.29,2018,49,4.6,"Fiction"
"1096",14864,"Harry Potter and the Chamber of Secrets: The Illustrated Edition (Illustrated) (2)","J. K. Rowling",13321,23.7,2016,50,4.9,"Fiction"
"1097",14867,"Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3)","Dav Pilkey",16127,8.99,2017,47,4.9,"Fiction"
"1098",14868,"Press Here (Interactive Book for Toddlers and Kids, Interactive Baby Book) (Press Here by Herve Tullet)","Herve Tullet",13598,13.48,2015,93,4.8,"Non Fiction"
"1099",14873,"The Official SAT Study Guide, 2016 Edition","The College Board",1089,9.09,2016,22,4.4,"Non Fiction"
"1100",14876,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)","Valorie Schaefer",24552,9.48,2014,78,4.8,"Non Fiction"
"1101",14889,"The House of Hades (Heroes of Olympus, Book 4)","Rick Riordan",15237,12.2,2013,7,4.8,"Fiction"
"1102",14891,"You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life","Jen Sincero",35414,8.45,2017,13,4.7,"Non Fiction"
"1103",14895,"Gone Girl","Gillian Flynn",66978,15.21,2012,12,4.1,"Fiction"
"1104",14896,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health","Thomas Campbell",5331,24,2010,93,4.7,"Non Fiction"
"1105",14904,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","Paulo Coelho",94750,13.29,2020,67,4.7,"Fiction"
"1106",14911,"Outliers: The Story of Success","Malcolm Gladwell",22209,16.04,2010,27,4.7,"Non Fiction"
"1107",14914,"Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals)","Monica Sweeney",28770,8.99,2021,53,4.7,"Non Fiction"
"1108",14915,"The Passage of Power: The Years of Lyndon Johnson","Robert A. Caro",1511,26.43,2012,94,4.8,"Non Fiction"
"1109",14916,"The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book)","Don Miguel Ruiz",86676,7.74,2013,31,4.7,"Non Fiction"
"1110",14922,"A Guide to the Project Management Body of Knowledge","Project Management Institute",726,24.33,2012,74,4.4,"Non Fiction"
"1111",14923,"Untamed","Glennon Doyle",53688,14.89,2020,6,4.6,"Non Fiction"
"1112",14924,"Oh, the Places You'll Go!","Dr. Seuss",42848,8.48,2014,14,4.9,"Fiction"
"1113",14926,"The Liberty Amendments: Restoring the American Republic","Mark R. Levin",4052,17.36,2013,57,4.8,"Non Fiction"
"1114",14927,"The Time Traveler's Wife","Audrey Niffenegger",6592,9.99,2009,24,4.5,"Fiction"
"1115",14936,"Brown Bear, Brown Bear, What Do You See?","Bill Martin Jr.",47194,4.55,2018,58,4.9,"Fiction"
"1116",14938,"The Official SAT Study Guide","The College Board",1526,41,2014,18,4.4,"Non Fiction"
"1117",14945,"The Woman in the Window: A Novel","A. J. Finn",38250,14.18,2018,74,4.4,"Fiction"
"1118",14953,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime","John Heilemann",1358,7.92,2010,23,4.5,"Non Fiction"
"1119",14955,"Laugh-Out-Loud Jokes for Kids","Rob Elliott",10751,4.99,2016,15,4.6,"Non Fiction"
"1120",14956,"The Fault in Our Stars","John Green",62089,11.06,2014,13,4.7,"Fiction"
"1121",14966,"Carson Dellosa First Words Flash Cards, High Frequency Vocabulary Words and Picture for Preschool and Kindergarten, Sight Word Game for Toddlers Ages 4+ (54 Cards) Cards","Brighter Child",49525,2.99,2020,91,4.8,"Fiction"
"1122",14971,"Go the F**k to Sleep","Adam Mansbach",20243,14.35,2011,8,4.8,"Fiction"
"1123",14977,"Notorious Nineteen: A Stephanie Plum Novel","Janet Evanovich",8075,14.76,2012,80,4.6,"Fiction"
"1124",14984,"The Book Thief","Markus Zusak",34536,6.99,2010,91,4.7,"Fiction"
"1125",14987,"Before We Were Yours: A Novel","Lisa Wingate",41193,12.63,2018,56,4.7,"Fiction"
"1126",14988,"The Hate U Give","Angie Thomas",25140,10.4,2018,25,4.8,"Fiction"
"1127",14989,"Oh, the Places You'll Go!","Dr. Seuss",42848,8.48,2011,69,4.9,"Fiction"
"1128",14990,"The Outsiders","S. E. Hinton",30584,9.49,2016,75,4.8,"Fiction"
"1129",14991,"Through My Eyes","Tim Tebow",1003,8.93,2011,70,4.7,"Non Fiction"
"1130",14992,"I Love You to the Moon and Back","Amelia Hepworth",60075,4.31,2021,6,4.9,"Non Fiction"
"1131",14993,"Crazy Love: Overwhelmed by a Relentless God","Francis Chan",1920,16.48,2011,28,4.7,"Non Fiction"
"1132",14994,"Alexander Hamilton","Ron Chernow",19082,9.94,2016,28,4.8,"Non Fiction"
"1133",14996,"The Fault in Our Stars","John Green",62087,11.06,2012,38,4.7,"Fiction"
"1134",14998,"How to Win Friends & Influence People","Dale Carnegie",79094,10.5,2019,86,4.7,"Non Fiction"
"1135",15000,"Human Body Activity Book for Kids: Hands-On Fun for Grades K-3","Ph.D., Katie Stokes, M.Ed.,",20532,7.19,2020,49,4.7,"Non Fiction"
